CSTRAT,ELAB,MEMO,READING,ESCS,GENDER,IMMIGR
1.6056,0.6034,1.7893,383.76,-1.9299,1,1
-1.0786,0.6034,-1.9702,550.5,-0.4152,1,9999
0.7826,-0.6208,-0.9276,636.22,-0.2851,1,0
0.2159,-1.5227,0.395,581.8,-0.9655,1,0
-1.6827,0.0385,-1.3817,500.77,-0.0351,0,1
-1.6827,-0.2743,0.1036,601.71,0.6376,0,0
0.2159,0.8778,0.6832,377,-1.8739,0,1
-3.4531,-2.4098,-3.0191,389.58,-0.3662,0,0
-2.5423,-2.4098,-3.0191,363.93,9999,0,1
0.2159,0.6034,0.395,367.38,0.2898,0,1
0.2159,0.8778,-0.2055,383.01,0.2168,0,1
-0.2945,-1.0185,0.6832,476.16,-1.3327,0,1
0.7826,1.4986,0.6832,473.6,-0.2324,0,0
1.1341,1.4986,0.6832,535.88,1.5027,1,1
1.6056,2.7571,-0.2055,715.1,0.7833,1,0
-0.2945,0.6034,0.1036,547.24,0.0441,1,1
1.6056,0.6034,-0.5436,673.47,0.8964,1,1
-0.0411,-0.2743,-0.9276,668.71,1.632,1,1
1.1341,0.6034,0.1036,708.11,1.0245,1,1
0.2159,1.1676,-0.2055,540.81,1.0284,1,1
1.1341,0.0385,0.395,538.82,-0.1505,1,1
-0.8077,0.0385,0.1036,562.26,0.7417,1,1
0.4861,-2.4098,-0.9276,575.01,0.2712,0,0
-0.2945,-1.0185,-0.9276,559.62,0.1789,0,0
-0.8077,0.8778,-0.2055,572.93,0.8911,0,1
-0.8077,-1.0185,-0.5436,640.59,0.1072,0,1
-0.5485,-0.2743,0.395,557.13,0.9548,0,0
1.1341,1.9347,0.1036,551.28,0.4715,0,1
-0.5485,-1.5227,-0.2055,644.27,0.2312,0,1
-1.3664,-1.5227,-0.9276,586.47,1.0245,0,0
1.1341,-0.2743,-0.9276,567.71,-0.0776,0,0
2.504,1.4986,0.1036,608.02,-0.6038,1,0
1.1341,1.1676,1.7893,574.33,-2.0537,1,1
1.6056,2.7571,0.6832,579.73,0.1072,1,1
-0.8077,-2.4098,-1.3817,472.41,-0.6811,1,0
0.2159,-0.2743,0.1036,503.39,-0.1795,1,0
-1.0786,-1.5227,-0.2055,608.73,0.0688,1,1
1.1341,1.1676,0.395,588.63,0.6594,1,1
-2.0532,-1.5227,-0.9276,499.02,-0.5227,1,0
-0.2945,-0.6208,0.1036,473.21,-1.399,1,1
0.2159,0.0385,0.1036,579.58,-1.2424,1,1
-0.2945,0.8778,0.395,512.37,-0.527,1,1
0.4861,-0.2743,1.7893,497.51,-0.7509,1,1
-0.5485,-1.5227,-0.2055,515.47,-0.5464,1,1
-1.0786,0.3277,-0.2055,367.55,-0.7428,1,1
-0.0411,0.8778,0.6832,613.89,0.7922,0,0
0.7826,-1.5227,0.1036,591.04,-0.7293,0,1
-1.0786,0.0385,-1.3817,590.88,0.5553,0,0
-0.8077,-1.0185,-0.5436,595.61,0.1906,0,0
0.2159,-1.5227,-0.2055,611.89,0.9453,0,1
-0.5485,0.8778,0.395,408.74,-2.1094,0,1
-1.0786,-1.5227,-0.5436,470.87,-0.3268,0,1
0.2159,-1.0185,0.395,623.51,0.8473,0,1
0.4861,-2.4098,-0.5436,525.07,-1.1146,0,1
2.504,0.6034,1.7893,545.99,0.3698,0,1
-1.0786,-0.2743,-0.2055,313.26,0.4796,0,0
0.7826,0.6034,0.395,509.27,-0.3272,0,0
9999,9999,9999,403.77,-0.9755,0,1
0.2159,-2.4098,-0.2055,573.89,0.0009,0,0
-0.0411,0.6034,0.395,447.62,-0.7279,0,0
-3.4531,-2.4098,-3.0191,494.44,0.4173,0,0
-1.3693,9999,-0.8753,542.14,0.2073,0,9999
-0.0411,-0.6208,-0.5436,479.37,-1.9015,0,1
-0.0411,0.3277,0.1036,369.7,-0.7517,0,1
1.1341,0.0385,-0.9276,657.1,-0.4409,0,1
-0.5485,-0.6208,-0.5436,455.64,0.4779,0,1
-0.0411,0.8778,-0.5436,697.91,-0.0984,0,0
-1.0786,1.4986,-0.2055,544.62,1.3413,1,0
-0.5485,-1.0185,-0.9276,586.01,-0.2582,1,0
-0.2945,1.1676,0.9843,419.27,0.2911,1,0
-0.5485,0.3277,0.1036,602.14,0.2881,1,0
1.1341,1.4986,1.7893,439.05,-0.2941,1,0
0.2159,0.8778,0.1036,528.5,0.4637,1,0
0.2159,1.4986,0.1036,331.96,-0.0748,1,9999
0.7826,-0.6208,-0.2055,581.74,0.3962,0,0
0.7826,1.1676,-0.5436,535.81,0.9359,0,0
-0.2945,0.3277,0.1036,446.5,0.7651,0,0
-1.6827,-1.5227,-0.9276,473.76,0.3331,0,0
0.2159,0.3277,0.1036,489.95,1.3971,0,0
-2.5423,-2.4098,-3.0191,585.67,-0.2624,0,0
0.2159,0.3277,-0.2055,518.89,0.7358,0,0
0.4861,1.9347,-0.2055,471.51,-0.1079,0,0
0.4861,0.0385,0.1036,452.83,-0.8447,0,1
-2.5423,-2.4098,-0.5436,401.13,-0.5885,0,0
1.1341,1.1676,0.6832,575.25,1.054,0,0
-0.2945,-0.2743,-0.2055,312.18,9999,1,1
2.504,0.6034,1.7893,367.63,-0.7044,1,0
-0.5485,-0.2743,0.395,458.91,-1.976,1,1
1.6056,0.0385,0.1036,479.48,-0.0512,1,0
0.4861,1.4986,-0.5436,478.29,-1.6149,1,1
0.1515,-0.6208,0.1036,398.61,9999,1,1
1.6056,1.9347,0.1036,428.32,-0.1143,1,0
0.2159,0.8778,0.6832,293.75,-0.7431,1,0
-0.5485,-1.0185,-0.2055,485.52,-0.2216,1,0
0.2159,0.8778,0.6832,417.76,0.7931,1,1
-0.8077,0.3277,-0.2055,380.82,-1.3694,1,0
-1.6827,-1.5227,-1.3817,332.68,-0.8931,1,1
0.2159,0.6034,1.3297,322.51,-2.5136,1,1
1.6056,1.9347,1.7893,539.74,-0.7214,0,1
2.504,2.7571,1.7893,466.78,1.1068,0,1
-0.5485,-1.5227,-1.3817,459.89,-1.0863,0,1
0.2159,1.1676,1.3297,491.72,-1.2173,0,1
0.4861,0.6034,0.9843,508.23,-0.4145,0,1
0.7826,0.3277,1.3297,424.62,-0.6653,0,0
-1.0786,-0.2743,-0.5436,320.4,-1.9135,0,0
1.6056,2.7571,2.6934,340.36,-0.6056,0,0
-1.0786,-0.2743,-0.5436,457.16,0.1887,0,1
-1.0786,-0.2743,-0.5436,401.05,-0.9476,0,1
-0.8077,-1.5227,0.6832,418.2,-1.4185,0,1
0.7826,0.3277,1.3297,519.13,-2.251,0,1
-1.0786,-1.5227,-0.5436,507.92,-1.7469,1,1
-0.2945,-0.2743,0.395,395.43,-0.6316,1,0
-0.2945,-1.5227,-0.9276,584.66,1.3443,1,0
2.504,0.0385,0.9843,490.76,0.3581,1,0
2.504,2.7571,0.6832,596.81,1.6083,1,0
0.7826,-1.0185,0.1036,611.59,1.1832,1,0
1.1341,0.8778,-1.3817,731.94,1.6083,1,1
1.1341,0.0385,0.6832,569.01,1.6083,1,0
-0.5485,0.8778,0.1036,451.99,-0.1545,1,0
0.2159,1.9347,0.9843,509.99,0.6852,1,0
-1.0786,-2.4098,0.1036,626.92,1.0973,1,0
2.504,-0.2743,0.9843,578.23,0.0322,1,0
9999,9999,9999,545.26,9999,1,9999
-0.2945,0.0385,-0.9276,579.73,0.9492,1,0
0.4861,0.3277,0.9843,675.22,1.166,1,1
0.7826,1.9347,0.395,618.02,-0.0279,1,0
1.1341,1.1676,1.3297,516.98,-0.8484,1,0
0.2159,-0.6208,0.1036,518.65,0.3381,1,0
1.6056,1.1676,1.3297,524.05,0.6054,1,0
-2.0532,-0.2743,-1.0106,205.92,-0.2754,0,9999
0.7826,-1.5227,1.3297,542.46,-0.0645,0,0
0.4861,-0.2743,0.1036,532.76,1.3476,0,0
-0.5485,0.0385,0.1036,444.98,-0.1003,0,0
0.4861,-0.2743,-1.3817,538.69,2.1369,0,0
2.504,2.7571,1.3297,610.2,1.7376,0,0
-0.2945,0.0385,0.1036,369.3,-0.2335,0,0
-0.2945,0.6034,1.3297,411.71,-0.5545,0,0
0.7826,1.4986,-0.2055,461.57,0.5081,0,0
0.4861,0.0385,0.1036,525.15,1.1139,0,0
-0.0411,-0.6208,0.395,530.52,0.1316,0,0
0.2159,0.6034,0.6832,528.83,2.1924,0,0
0.4861,-1.5227,0.6832,629.84,1.3877,0,1
1.889,2.5825,2.1717,307.49,0.2473,0,0
0.4861,0.6034,-0.2055,300.84,-0.9649,0,0
-0.5485,-1.5227,-1.3817,477.05,-0.6858,0,0
-0.0411,-0.2743,0.395,413.07,-0.6439,0,0
-0.0411,0.6034,0.1036,363.69,0.4464,0,0
-0.8077,-1.0185,0.1036,337.12,-1.2507,1,0
-0.5485,0.6034,-0.2055,375.57,-2.3456,1,1
-0.8077,-1.5227,-0.5436,508.24,0.8707,1,0
0.7826,-0.2743,-0.2055,370.41,-0.3888,1,0
0.7826,0.3277,0.395,382.25,-1.2864,1,1
0.7826,2.7571,0.9843,244.42,-0.9127,1,1
1.1341,0.3277,1.7893,514.43,-0.5472,1,0
-0.5485,0.6034,0.1036,309.24,-1.0332,1,1
1.1341,1.1676,0.395,438.57,-0.0473,1,0
0.7826,0.8778,0.9843,362.23,-0.3847,1,0
1.1341,2.7571,2.6934,313.61,-1.907,1,0
0.7826,0.8778,1.3297,446.99,-0.9187,1,0
-0.5485,0.3277,-0.5436,400.99,1.0776,1,0
-0.2945,-0.2743,0.6832,467.88,-0.5227,1,0
0.7826,-0.2743,0.1036,399.01,-1.748,1,1
-1.0786,0.0385,0.1036,314.33,-0.8484,1,0
-0.5485,-1.5227,-0.9276,467.01,-1.9171,1,1
-1.0786,-1.0185,-1.3817,383.44,-2.2238,1,1
-0.8626,-0.2453,-0.2055,284.56,9999,0,9999
-0.0411,0.3277,0.1036,156.38,-1.3374,0,1
-0.2945,0.8778,-0.2055,520.26,0.7922,0,0
-0.0411,-0.2743,0.395,367.06,-1.1682,0,0
-0.5485,0.6034,0.1036,220.99,-1.4836,0,1
0.2159,-1.0185,-0.2055,545.75,0.3962,0,0
-0.8077,-1.3083,-1.3817,452.92,-2.2718,0,1
-0.2945,0.8778,-0.5436,296.83,0.3203,0,1
0.4861,-0.2743,0.395,485.94,-0.1531,0,0
-0.8077,0.0385,-1.3817,479.29,-0.9938,0,0
0.4861,-0.6208,0.6832,415.8,0.1466,0,0
9999,9999,9999,360.4,9999,0,9999
-0.2945,0.0385,0.395,271.18,-0.9655,0,1
9999,9999,9999,466.62,0.5337,0,9999
-1.3664,0.6034,0.1036,330.1,-1.2784,0,0
-0.0411,0.8778,-1.9702,586.15,0.6318,0,0
-1.0786,-0.6208,-0.9276,422.93,1.2943,0,0
0.7826,-0.2743,-0.9276,619.06,-1.1814,1,1
-1.3664,-1.0185,0.1036,469.47,-0.7214,1,1
-0.8077,-0.2743,0.1036,416.25,-1.0863,1,1
-0.2945,-0.2453,-0.2055,476.07,-0.235,1,1
1.1341,0.3277,0.1036,537.55,-2.3405,1,1
2.504,0.0385,1.7893,412.59,-1.775,1,1
-0.2945,0.8778,0.1036,559.87,-0.9566,1,1
-0.8077,-0.6208,-0.5436,452.79,-0.4393,1,1
0.4861,0.3277,0.1036,454.14,-0.551,1,1
-1.0786,-1.0185,-1.3817,523.25,-2.3451,1,1
-0.8077,-0.6208,0.395,428,-0.4821,1,1
-0.5485,0.6034,-0.2055,553.68,-2.3981,1,1
0.7826,1.1676,0.6832,495.93,-1.282,1,1
-0.8077,0.0385,0.0682,420.38,-1.6202,1,1
-0.2945,0.6034,0.395,431.11,-1.7323,0,1
-1.3664,-1.0185,-0.5436,473.84,-1.7357,0,1
-0.2945,-0.6208,-0.5436,458.45,-0.9079,0,1
0.478,0.3277,0.1036,438.73,0.6866,0,1
1.6056,1.1676,1.3297,479.45,-1.1039,0,1
1.1341,1.4986,0.6832,433.84,-2.149,0,1
-0.2945,0.6034,1.3297,605.47,-1.7155,0,1
0.4861,-0.2743,0.1036,554.81,-2.6192,0,1
-1.0786,0.8778,0.1036,304.45,-2.2238,0,9999
-1.0786,-0.2743,-0.9276,507.19,-1.5653,0,1
0.7826,0.6034,0.9843,557.01,-0.6848,1,0
-0.2945,0.3277,-0.5436,514.67,0.3457,1,0
-0.2945,-0.2743,-0.5436,504.98,1.1931,1,0
-0.2945,0.3277,-0.5436,511.1,0.6021,1,0
0.2159,0.8778,0.6832,497.12,-0.1371,1,0
-0.0411,-0.6208,0.1036,530.08,0.8069,1,0
-0.2945,-2.4098,-0.2055,508.4,-0.2587,1,0
0.2159,-1.0185,-0.5436,511.81,-0.5,1,0
1.6056,-1.0185,0.395,531.99,0.0303,1,0
-1.0786,-0.2743,-0.5436,525.79,-0.2744,1,0
9999,9999,9999,561.94,9999,1,9999
0.2159,0.8778,-0.9276,506.65,-0.2323,1,0
0.7826,0.8778,-1.3817,586.49,1.1069,1,0
-0.0411,0.3277,0.395,610.88,-0.1512,1,0
-0.0411,-0.2743,-0.5436,611.11,0.1857,1,0
1.1341,2.7571,-0.5436,679.35,1.3476,1,0
-0.5485,0.6034,0.1036,451.92,-0.4575,1,0
0.4861,-0.2743,0.1036,608.02,0.8191,1,0
1.1341,0.6034,-0.9276,499.5,0.3767,1,0
0.2159,1.4986,0.9843,464.78,0.8724,1,0
0.2159,1.9347,0.1036,385.9,0.3104,1,0
-0.5485,-1.5227,-1.9702,586.23,0.8429,0,0
-0.0118,0.8778,-0.9276,501.58,-0.2103,0,0
-0.5485,-0.2743,-1.3817,548.8,0.5229,0,0
-1.0786,0.0385,-0.2055,463.34,-0.1003,0,0
-0.2945,0.0385,-1.3817,601.3,0.5324,0,0
0.7826,-0.2743,-0.5436,626.72,1.6947,0,0
-1.0786,-0.2743,-0.2055,479.53,-0.2641,0,0
0.7826,0.8778,0.395,372.51,-0.1671,0,0
-0.8077,-2.4098,-1.9702,444.58,-0.1671,0,0
-0.8626,0.1201,-0.5436,561.94,1.2113,0,0
0.4861,0.8778,1.3297,579.66,1.4508,0,0
-0.2945,-0.2743,-0.5436,455.16,1.2389,0,0
0.7826,1.9347,0.1036,475.92,-0.8484,0,0
-0.2945,-0.6208,-0.2055,665.12,1.0284,0,0
-0.5485,-0.6208,-1.3817,607.32,0.922,0,0
-1.6827,-1.5227,-0.9276,443.29,0.1392,0,0
-0.0411,0.8778,-0.5436,513.84,0.922,0,0
-3.4531,-2.4098,-3.0191,472.4,0.6299,0,0
2.504,2.7571,-0.5436,677.14,1.6083,0,0
1.1341,-1.0185,-0.2055,561.46,0.7622,1,0
-1.0786,-0.2743,-0.9276,366.2,-0.0378,1,0
0.4861,-0.2743,-1.3817,667.91,0.4754,1,1
-0.0411,0.8778,-1.9702,622.16,0.6221,1,0
-0.2945,-0.2743,-0.5436,430.47,0.4901,1,0
0.7826,-0.2743,-0.5436,544.15,1.1069,1,0
-0.2945,-0.6208,-0.9276,622.16,1.2459,1,0
-0.2945,0.0385,0.1036,517.69,1.4472,1,0
0.7826,-0.6208,0.1036,490.68,-0.1143,1,0
-0.2945,-1.5227,-1.9702,597.85,0.8455,1,0
-1.0786,0.3277,-1.9702,328.86,0.5569,1,0
1.1341,2.7571,0.6832,543.51,-1.1727,1,0
1.6056,1.4986,1.7893,466.21,0.738,1,0
2.504,0.8778,1.7893,506.81,-0.0693,1,0
-0.2945,0.0385,0.6832,584.63,1.0284,0,0
-0.2945,-0.6208,-0.2055,444.18,-0.0192,0,0
-0.5485,-2.4098,-1.3817,580.38,0.033,0,0
0.4861,-0.2743,1.3297,522.9,1.1595,0,0
-0.0411,0.6034,-0.2055,495.16,-0.6056,0,0
-0.0411,0.4854,-0.5436,523.94,1.104,0,0
-0.0411,-0.6208,-0.5436,380.6,0.3187,0,0
0.4861,-1.5227,-0.2055,619.74,0.0099,0,0
-0.5485,0.6034,-0.2055,487.23,1.3149,0,1
-1.0786,-1.0185,-0.2055,401.05,-0.2757,0,0
0.2159,0.0385,0.6832,524.99,-0.4667,0,1
1.6056,1.9347,2.6934,421.17,-0.7214,0,0
-1.0786,-2.4098,0.6832,383.01,0.1761,0,1
1.1341,-0.2743,0.1036,650.37,1.79,0,0
-0.0411,0.3277,0.395,381.65,0.4621,0,1
-0.2945,0.0385,-0.9276,580.22,1.5264,0,0
-1.3664,-0.2743,-3.0191,575.81,-0.3536,0,0
-0.2945,1.9347,-1.9702,357.28,0.3184,0,0
-0.0411,0.3277,0.395,540.86,0.6221,0,0
0.2159,-1.5227,-1.3817,443.94,-0.6917,0,0
0.2159,0.3277,0.395,527.71,0.3177,0,0
0.4861,0.8778,-0.2055,582.91,0.4268,1,1
-0.8077,0.0385,-0.2055,445.4,0.7707,1,0
1.6056,1.9347,0.395,639.47,0.8137,1,0
-0.0411,1.1676,0.1036,415.45,0.1399,1,1
-0.2945,-0.2743,0.1036,590.46,-0.3958,1,1
0.2159,-2.4098,-0.9276,516.1,1.5293,1,1
0.7826,-0.6208,-0.2055,458.83,0.6582,1,0
0.4861,0.6034,-0.2055,517.37,1.1081,1,0
0.2159,0.0385,-0.5436,582.99,-0.3894,1,0
-1.0786,0.3277,0.1036,419.42,0.5332,1,0
-0.2945,0.0385,0.1036,369.54,-0.0212,0,0
-0.5485,-1.5227,-0.2055,621.27,1.7436,0,0
-0.2945,-2.4098,-0.5436,655.98,0.6965,0,0
-1.0786,-0.2743,-0.5436,395.11,-0.5836,0,1
-0.0411,0.8778,0.395,428.38,0.9228,0,0
-0.0411,0.3277,0.395,568.04,0.1556,0,0
0.2159,0.6034,0.1036,671.21,0.7077,0,1
-1.0786,-1.5227,-0.2055,462.7,1.3413,0,0
0.2159,0.8778,0.6832,573.81,0.633,0,1
-0.8077,0.6034,0.1036,537.89,1.3413,0,0
-0.0411,-0.6208,0.395,591.44,0.8597,0,0
0.7826,1.9347,0.1036,507.19,-1.0526,0,0
1.1341,1.4986,0.395,625.52,1.104,0,0
-0.5485,0.0385,0.1036,477.26,-0.7867,1,0
-0.2945,1.1676,0.395,477.26,1.5821,1,0
-0.2945,-0.6208,-0.9276,631.77,-0.0211,1,0
0.4861,0.3277,0.1036,512.05,-1.1456,1,0
0.2159,0.0385,0.1036,542.56,-0.395,1,0
0.4861,0.8778,0.1036,497.12,-1.0262,1,0
-0.0411,-0.6208,-0.2055,569.73,0.5041,1,0
0.7826,0.0385,0.9843,567.9,-0.3643,1,0
1.1341,0.8778,0.395,492.27,-0.7867,1,0
-1.3664,-2.4098,-0.9276,531.12,0.6996,1,0
1.6056,-1.5227,2.6934,502.28,0.1216,1,0
0.4861,0.0385,0.395,339.75,-1.2772,1,0
-0.0411,1.4986,0.395,459.81,0.2929,0,0
-1.0786,-0.2743,-0.5436,383.41,-0.4736,0,0
-3.4531,-2.4098,-3.0191,444.9,-0.5753,0,0
-0.8077,-2.4098,-0.9276,541.18,-2.2202,0,0
-3.4531,-2.4098,-3.0191,444.9,0.8069,0,0
-1.0786,0.0385,0.1036,579.74,0.3767,0,0
-3.4531,-2.4098,-3.0191,429.99,-0.2395,0,0
0.2159,-2.4098,0.395,391.03,-1.7903,0,0
0.2159,0.8778,0.6832,397.04,1.0181,0,0
-0.5485,0.0385,0.395,541.98,-0.424,0,0
-0.2945,0.8778,0.1036,444.34,1.4235,0,0
-0.2945,0.0385,0.1036,440.65,-0.7886,0,0
-1.3664,-2.4098,-1.3817,511.76,-0.0456,0,0
2.504,2.7571,1.7893,559.38,0.2353,0,0
-1.3664,-0.2743,-0.9276,474.56,-0.0351,0,0
1.1341,0.0385,1.3297,451.31,0.8513,0,0
-0.5485,-2.4098,0.6832,501.74,0.5532,0,0
-1.3664,-0.2743,-1.3817,329.78,-1.2592,0,0
-3.4531,-2.4098,-3.0191,298.83,-0.9556,0,0
-0.8077,0.0385,-0.5436,491.48,-2.1258,1,0
-0.5485,-2.4098,-0.9276,555.51,0.8547,1,0
0.7826,-0.2743,-1.3817,574.33,-1.2359,1,1
-0.0411,-1.0185,-0.8737,622.23,0.4746,1,0
-1.0786,-0.2743,-0.5436,489.09,-2.0698,1,1
-0.2945,0.8778,0.1036,488.22,0.7922,1,0
0.2159,-2.4098,0.395,455.97,0.21,1,0
0.7826,0.0385,0.6832,520.31,-0.2367,1,0
-0.5485,0.1612,0.6832,474.48,0.8925,1,0
0.4861,0.6034,0.1036,476.38,0.028,1,1
1.6056,-0.6208,0.9843,519.44,0.1483,1,0
-0.5485,0.6034,0.1036,476.94,-0.0984,1,9999
-0.0411,1.4986,-0.5436,497.12,0.3302,1,0
-1.0786,-2.4098,-2.813,491.71,0.6318,1,1
-0.0411,0.3277,0.395,475.83,0.8665,1,1
-0.5485,-1.0185,-0.9276,472.09,-0.6667,1,0
-0.0411,1.4986,-0.2055,570.12,0.9002,1,0
-0.2945,0.6034,0.9843,478.69,1.1304,1,1
0.2159,0.8778,0.6832,371.47,0.454,0,0
-2.5423,-2.4098,-1.9702,426.3,-0.6917,0,0
-0.8077,-2.4098,0.1036,438.48,-0.8599,0,0
-0.2945,0.0385,0.395,336.75,0.2434,0,0
-1.0786,0.3277,-0.2055,414.27,-0.0783,0,0
-3.4531,-2.4098,-3.0191,314.95,-0.388,0,0
-0.0411,-0.2743,-0.5436,507.75,0.3673,0,0
-0.2945,-2.4098,-0.9276,431.11,1.0284,0,0
-0.5485,0.0385,-1.3817,514.72,0.4901,0,0
-1.3664,0.0385,0.1036,408.66,1.1931,0,0
9999,9999,9999,347.25,-0.5756,0,0
-1.3664,0.3277,-0.5436,507.19,0.6125,0,0
-2.0532,-1.5227,-1.3817,513.52,0.8209,0,0
-0.8077,-0.2743,0.0682,388.22,-1.6424,0,1
-1.6827,-2.4098,-1.3817,463.42,-0.0252,0,0
-1.3664,-0.2743,-0.9276,332.5,-0.5792,0,1
2.504,2.7571,2.6934,348.62,-0.6765,0,0
0.2159,-0.6208,0.6832,537.95,1.0044,1,0
-0.8077,0.6034,0.9843,607.22,0.2679,1,0
0.7826,0.3277,1.3297,535.88,1.3443,1,0
-0.5485,-1.5227,-0.2055,462.56,0.7901,1,0
-0.8077,-0.2743,0.1036,444.13,0.8069,1,0
0.7826,-1.5227,2.6934,632.56,0.6021,1,0
-0.0411,0.8778,0.395,523.25,0.7341,1,0
1.6056,1.9347,1.7893,397.74,-0.7428,1,0
-0.8077,0.0385,-0.5436,569.57,0.1875,1,0
-1.0786,-0.2743,-0.5436,537.63,0.6915,1,0
0.4861,-0.6208,0.395,648.77,-0.2941,1,0
-0.0411,0.0385,2.6934,505.93,2.3481,1,0
0.2159,0.3277,-0.9276,594.51,0.4747,1,0
-0.0411,0.6034,-0.2055,419.27,0.4289,1,0
-2.0532,-2.4098,-3.0191,441.67,-0.9227,1,0
0.4861,0.6034,-3.0191,620.41,-0.1424,1,0
-3.4531,-2.4098,-3.0191,445,-0.2106,1,0
-0.2945,-1.5227,-0.2055,566.19,0.5067,0,0
-2.0532,-2.4098,-1.3817,492.76,0.1329,0,0
-0.2945,0.3277,0.1036,656.54,1.4268,0,0
-0.5485,-0.2743,-0.2055,425.66,-0.6223,0,0
-0.5485,0.0385,-0.5436,394.23,-0.368,0,0
1.1341,1.9347,1.7893,509.99,1.1596,0,0
-0.5485,0.0385,0.1036,534.61,0.5873,0,0
-1.0786,-0.2743,-0.5436,595.45,1.3179,0,0
-0.8077,0.8778,-0.5436,528.34,0.506,1,9999
0.4861,0.8778,0.1036,614.21,1.2684,0,0
-1.5531,9999,-0.125,287.53,-0.6845,0,0
-1.0786,-0.2743,-0.5436,627.36,1.054,0,0
-1.3664,-0.6208,-0.5436,421.09,-0.3089,0,0
-0.2945,0.3277,-0.9276,541.18,0.1399,0,0
-0.4636,0.8778,0.1036,304.45,1.8222,0,0
-0.8077,0.0385,-1.3817,360.16,-1.4023,0,0
-0.0411,0.3277,-0.5436,469.51,0.8209,0,0
0.4861,-0.2743,0.9843,486.83,0.8661,0,0
0.7826,0.6034,-0.2055,561.94,1.9521,0,0
1.6056,0.6034,0.395,512.32,0.2881,0,0
0.2159,-0.6208,-0.5436,530.68,0.4796,0,0
0.7826,1.1676,-0.9276,680.43,0.9734,0,0
0.4861,-0.6208,-1.3817,554.09,1.6155,0,0
-0.5485,0.0385,-1.3817,574.53,0.8661,0,0
0.4861,0.6034,0.1036,602.59,1.7376,0,0
1.1341,0.3277,0.1036,669.69,0.342,0,0
0.7826,2.7571,0.1036,513.52,1.7436,0,0
0.7826,-2.4098,0.395,573.01,0.5268,0,0
1.1341,-0.2743,0.6832,474.56,1.1332,0,0
0.4861,0.6034,-0.2055,398.24,0.6852,0,0
0.4861,-0.6208,1.3297,567.79,0.5031,0,0
-0.5485,1.4986,0.6832,554.49,1.0284,0,0
0.2159,0.0385,0.395,519.37,0.3476,0,0
-2.5423,-0.6208,-3.0191,510.39,1.0548,0,0
-0.0411,-0.2743,-1.3817,736.23,0.7986,0,0
0.2159,-0.6208,-0.5436,544.79,1.3476,0,0
-1.3664,-2.4098,-3.0191,454.36,0.3895,0,0
1.1341,-0.2743,0.9843,678.43,1.3085,0,0
-0.2945,-0.2743,-0.2055,549.92,0.8209,0,0
0.7826,1.1676,0.395,663.84,0.8692,0,0
1.6056,0.3277,0.1036,615.49,1.2393,0,0
0.4861,-1.5227,0.6832,570.2,1.1931,0,0
1.1341,1.4986,1.7893,675.94,0.3417,0,0
1.1341,0.6034,0.395,581.74,0.8499,0,0
-1.0786,-0.6208,0.1036,577.9,0.3145,0,0
-0.8077,-0.2743,-0.5436,617.82,1.3971,0,0
2.504,2.7571,0.1036,637.62,0.8665,0,0
-0.0411,-0.2743,-0.9276,567.23,0.9548,0,0
-0.0411,-2.4098,0.6832,552.16,1.0284,0,0
0.2159,-0.2743,-0.2055,588.64,1.1139,0,0
1.6056,-0.6208,1.7893,595.61,-0.0429,0,0
1.6056,-0.6208,2.6934,482.66,0.5429,0,0
0.2159,0.8778,1.3297,507.6,0.5771,1,0
0.4861,-0.2743,2.6934,352.14,-0.1558,1,0
0.2159,-1.5227,0.6832,498.63,0.3691,1,0
1.6056,0.3277,0.395,597.13,0.2642,1,0
-0.8077,0.0385,-0.9276,498.55,-1.1536,1,0
-0.5485,0.3277,0.395,444.92,-0.4144,1,0
-0.0411,-0.2453,0.395,475.67,0.6644,1,0
1.6056,1.4986,0.1036,488.3,0.4503,1,0
1.6056,0.0385,0.395,554.15,0.053,1,0
-0.2945,-0.6208,0.6832,514.99,-0.5571,1,9999
0.7826,1.1676,1.3297,467.09,-0.0456,1,0
0.2159,-1.0185,-0.9276,548.91,-0.3096,1,0
-0.8077,0.6034,-0.2055,518.88,0.1889,1,1
0.4861,0.3277,0.6832,593.32,-0.4856,1,0
-0.2945,0.0351,-0.2055,454.14,-1.7023,1,1
0.2159,-2.4098,-0.2055,543.19,-1.9106,1,0
0.7826,-2.4098,1.7893,377.56,-0.8977,1,0
-0.0411,-1.5227,1.3297,541.84,-1.1318,1,0
0.4861,-0.2743,0.395,643.68,1.3413,1,0
0.2159,1.4986,0.9843,440.73,0.6929,0,0
1.6056,2.7571,0.9843,473.92,0.0871,0,0
-0.0411,0.3277,0.395,555.85,-1.0956,0,0
-1.0786,-0.2743,-0.5436,368.58,-0.2941,0,0
-0.0411,-0.2743,0.1036,401.61,-0.3695,0,0
-3.4531,-1.5227,-3.0191,511.44,0.279,0,0
-0.2945,-0.2743,0.1036,400.25,0.3163,0,0
-1.6827,-1.5227,-0.5436,341.64,-0.962,0,0
-2.5423,-2.4098,-0.3521,515.37,0.7707,0,0
1.1341,1.4986,2.6934,534.2,-0.0262,0,0
1.1341,-1.0185,0.395,474.4,0.6852,0,0
0.5849,0.8778,-0.9687,481.05,-0.3233,0,0
-0.0411,0.8778,-0.2055,602.67,0.1044,0,0
-1.0786,1.1676,-1.9702,417.4,-1.1401,0,0
